Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.41     22.41     0.10   515119     0.00     0.00  dichteeff_ (atima01.f:3620)
  0.33     22.49     0.08  6141470     0.00     0.00  brmsfz_ (egs5.f:8869)
  0.33     22.57     0.08     9787     0.00     0.00  chlow_ (a-utl00.f:582)
  0.33     22.65     0.08     3092     0.00     0.00  finteg_ (muonint.f:1004)
  0.33     22.73     0.08     2971     0.00     0.00  caldis2r_ (qmdmfld.f:180)
  0.28     22.80     0.07    53786     0.00     0.00  knots_ (atima01.f:6056)
  0.28     22.87     0.07     3150     0.00     0.00  relcolr_ (qmdcoll.f:24)
  0.28     22.94     0.07  1453432     0.00     0.00  sigma_qd_ (photnucl.f:52)
  0.24     23.00     0.06   618524     0.00     0.00  fmino_v2_ (muonint.f:1759)
  0.24     23.06     0.06    11250     0.00     0.00  rk12r_ (qmdmfld.f:470)
  0.22     23.12     0.06  6181428     0.00     0.00  dintrv_ (atima01.f:4326)
  0.20     23.17     0.05  2951900     0.00     0.00  p1_ (photnucl.f:15565)
  0.20     23.22     0.05  2797388     0.00     0.00  bremfz_ (egs5.f:8762)
  0.20     23.27     0.05   244647     0.00     0.00  aprim_ (egs5.f:8523)
  0.20     23.32     0.05   171950     0.00     0.00  bvalue_ (atima01.f:1110)
  0.16     23.36     0.04  7607400     0.00     0.00  sighnf_ (photnucl.f:15713)
  0.16     23.40     0.04   977232     0.00     0.00  pchmlt_ (tallsm1.f:3968)
  0.16     23.44     0.04   651296     0.00     0.00  dedxela_ (atima01.f:3454)
  0.16     23.48     0.04   515119     0.00     0.00  bethek_ (atima01.f:323)
  0.16     23.52     0.04   355531     0.00     0.00  bldblk_ (atima01.f:453)
  0.16     23.56     0.04    88376     0.00     0.00  factrb_ (atima01.f:4777)
  0.16     23.60     0.04    53786     0.00     0.00  bscoef_ (atima01.f:658)
  0.12     23.63     0.03   355531     0.00     0.00  bspder_ (atima01.f:692)
  0.12     23.66     0.03   247726     0.00     0.00  chkcll_ (ggs01.f:38)
  0.12     23.69     0.03    21534     0.00     0.00  rnum_ (a-utl00.f:464)
  0.12     23.72     0.03      932     0.00     0.00  pnu_ (inclp.f:1497)
  0.12     23.75     0.03       32     0.00     0.00  bmap_ (a-main1.f:3011)
  0.08     23.77     0.02  1237172     0.00     0.00  phxs_ (photnucl.f:343)
  0.08     23.79     0.02  1231724     0.00     0.00  getgdrxsec_ (photnucl.f:639)
  0.08     23.81     0.02  1030238     0.00     0.00  db2val_ (atima01.f:2777)
  0.08     23.83     0.02   766774     0.00     0.00  time_b_ (inclp.f:10170)
  0.08     23.85     0.02   515119     0.00     0.00  bf4_ (atima01.f:407)
  0.08     23.87     0.02   515119     0.00     0.00  dlamin_ (atima02.f:66)
  0.08     23.89     0.02   490595     0.00     0.00  fcoulc_ (egs5.f:9857)
  0.08     23.91     0.02   353504     0.00     0.00  dedxver_ (atima01.f:3502)
  0.08     23.93     0.02   277132     0.00     0.00  approx_ (atima01.f:195)
  0.08     23.95     0.02   166945     0.00     0.00  sezi_ (atima01.f:7325)
  0.08     23.97     0.02   145504     0.00     0.00  atima_ (range.f:1396)
  0.08     23.99     0.02    63271     0.00     0.00  flinr_ (inclp.f:1125)
  0.08     24.01     0.02      561     0.00     0.00  selecte_ (gem.f:1656)
  0.08     24.03     0.02      243     0.00     0.00  qfit_ (egs5.f:13096)
  0.08     24.05     0.02       21     0.00     0.00  qmdint_ (qmdinit.f:3)
  0.08     24.07     0.02       16     0.00     0.00  htwo_ (a-main1.f:2088)
  0.04     24.08     0.01  1231724     0.00     0.00  sigmanrf_ (photnucl.f:16254)
  0.04     24.09     0.01   515119     0.00     0.00  dl_lisoe_ (atima02.f:1)
  0.04     24.10     0.01   353504     0.00     0.00  __dedx_file_MOD_get_kfcounts (dedx_file.f:78)
  0.04     24.11     0.01   246201     0.00     0.00  lgeval_ (ggs00.f:3613)
  0.04     24.12     0.01   176817     0.00     0.00  findi_ (egs5.f:7230)
  0.04     24.13     0.01   166644     0.00     0.00  pe_ (gem.f:1806)
  0.04     24.14     0.01   123196     0.00     0.00  g1e_ (egs5.f:7482)
  0.04     24.15     0.01   121650     0.00     0.00  fsurf_ (ggs01.f:270)
  0.04     24.16     0.01    86349     0.00     0.00  shiftb_ (atima01.f:7485)
  0.04     24.17     0.01    86336     0.00     0.00  pcheck_ (tallsm1.f:4124)
  0.04     24.18     0.01    85392     0.00     0.00  fnkickr_ (jamhij.f:964)
  0.04     24.19     0.01    85320     0.00     0.00  tdepstreg_ (talls06.f:7940)
  0.04     24.20     0.01    78208     0.00     0.00  ggmprp_ (ggs02.f:369)
  0.04     24.21     0.01    77253     0.00     0.00  flin_ (inclp.f:1064)
  0.04     24.22     0.01    60033     0.00     0.00  fmfac_ (talls01.f:27646)
  0.04     24.23     0.01    59112     0.00     0.00  dosf_ (talls01.f:27968)
  0.04     24.24     0.01    57067     0.00     0.00  canfact1_ (gamlib.f:1756)
  0.04     24.25     0.01    51735     0.00     0.00  horder_ (atima01.f:5015)
  0.04     24.26     0.01    45654     0.00     0.00  spro_ (inclp.f:10037)
  0.04     24.27     0.01    44749     0.00     0.00  calc_stdev_ (statistic.f:2)
  0.04     24.28     0.01    42662     0.00     0.00  analyz_ (analyz.f:3)
  0.04     24.29     0.01    42660     0.00     0.00  ttracreg_ (talls01.f:13424)
  0.04     24.30     0.01    42660     0.00     0.00  ttracxyz_ (talls01.f:23035)
  0.04     24.31     0.01    42397     0.00     0.00  wwindw_ (celimp.f:349)
  0.04     24.32     0.01    37453     0.00     0.00  nreac_ (nreac.f:3)
  0.04     24.33     0.01    37452     0.00     0.00  dataup_ (dataup.f:3)
  0.04     24.34     0.01    25702     0.00     0.00  uphi_ (egs5.f:5683)
  0.04     24.35     0.01    23408     0.00     0.00  deutv_ (inclp.f:1306)
  0.04     24.36     0.01    16296     0.00     0.00  nasa_ (getflt.f:4401)
  0.04     24.37     0.01    12372     0.00     0.00  fmnuc_ (inclp.f:17409)
  0.04     24.38     0.01     8092     0.00     0.00  sptotp_ (egs5.f:13828)
  0.04     24.39     0.01     5376     0.00     0.00  jamcomp_ (jam.f:3639)
  0.04     24.40     0.01     3700     0.00     0.00  __levdat_MOD_levcall (gammod.f:740)
  0.04     24.41     0.01     3042     0.00     0.00  chars3_ (a-wtext.f:4332)
  0.04     24.42     0.01     2925     0.00     0.00  chars5_ (a-wtext.f:4680)
  0.04     24.43     0.01     2067     0.00     0.00  newmsh_ (atima01.f:6385)
  0.04     24.44     0.01     2027     0.00     0.00  sbblok_ (atima01.f:7108)
  0.04     24.45     0.01     1515     0.00     0.00  chcaps_ (utl03.f:1155)
  0.04     24.46     0.01      930     0.00     0.00  cluster_new_ (inclp.f:12953)
  0.04     24.47     0.01      197     0.00     0.00  jamwidm_ (jamdec.f:986)
  0.04     24.48     0.01      141     0.00     0.00  wtext_ (a-wtext.f:3070)
  0.04     24.49     0.01      109     0.00     0.00  etotalr_ (qmdmfld.f:996)
  0.04     24.50     0.01       85     0.00     0.01  colsys_ (atima01.f:1432)
  0.04     24.51     0.01       62     0.00     0.01  packqmdr_ (qmdgrnd.f:394)
  0.04     24.52     0.01       32     0.00     0.00  egs5spline_ (egs5.f:14027)
  0.04     24.53     0.01       10     0.00     0.00  redxst_ (ggm02.f:2710)
  0.04     24.54     0.01        4     0.00     0.00  dcsstor_ (egs5.f:6279)
  0.04     24.55     0.01        4     0.00     0.00  elinit_ (egs5.f:6833)
  0.04     24.56     0.01        2     0.01     0.09  ptracxyz_ (talls01.f:24024)
  0.04     24.57     0.01                             anatal_ptpointp_ (anatalpoint.f:130)
  0.04     24.58     0.01                             dwbae_ (dwbaE.f:3)
  0.02     24.58     0.01                             j4save_ (atima01.f:5998)
  0.00     24.58     0.00  2951900     0.00     0.00  ep1_ (photnucl.f:15570)
  0.00     24.58     0.00  1453432     0.00     0.00  pbf_ (photnucl.f:27)
  0.00     24.58     0.00  1453432     0.00     0.00  sigma_d_ (photnucl.f:2)
  0.00     24.58     0.00   651296     0.00     0.00  dedx_ (atima01.f:3133)
  0.00     24.58     0.00   632663     0.00     0.00  bspvar_ (atima01.f:1056)
  0.00     24.58     0.00   573375     0.00     0.00  __levdenmod_MOD_inuc1 (levdenmod.f:867)
  0.00     24.58     0.00   539411     0.00     0.00  rang_ (randmc.f:210)
  0.00     24.58     0.00   539411     0.00     0.00  rang_xorshift64_ (randmc.f:339)
  0.00     24.58     0.00   528527     0.00     0.00  fltrn_ (utlnmtc.f:127)
  0.00     24.58     0.00   528527     0.00     0.00  unirn_ (utlnmtc.f:115)
  0.00     24.58     0.00   515119     0.00     0.00  dlamax_ (atima02.f:8663)
  0.00     24.58     0.00   492671     0.00     0.00  scoef_ (atima01.f:7166)
  0.00     24.58     0.00   353504     0.00     0.00  __dedx_file_MOD_get_dedx_kfcode (dedx_file.f:94)
  0.00     24.58     0.00   353504     0.00     0.00  dff_ (atima01.f:3591)
  0.00     24.58     0.00   353504     0.00     0.00  ffrange_ (atima01.f:1341)
  0.00     24.58     0.00   353504     0.00     0.00  frange_ (atima01.f:1327)
  0.00     24.58     0.00   304304     0.00     0.00  fm2_jcd_ (inclp.f:1326)
  0.00     24.58     0.00   287234     0.00     0.00  qd_ (egs5.f:13075)
  0.00     24.58     0.00   281457     0.00     0.00  xsif_ (egs5.f:13930)
  0.00     24.58     0.00   269731     0.00     0.00  rn_ (unix90.f:93)
  0.00     24.58     0.00   244647     0.00     0.00  brmsdz_ (egs5.f:8848)
  0.00     24.58     0.00   240302     0.00     0.00  cputime_ (utl01.f:3)
  0.00     24.58     0.00   231263     0.00     0.00  brmsrz_ (egs5.f:8915)
  0.00     24.58     0.00   227219     0.00     0.00  tregck_ (tallsm1.f:4356)
  0.00     24.58     0.00   214688     0.00     0.00  bbox_ (a-main1.f:18463)
  0.00     24.58     0.00   210876     0.00     0.00  deqn3_ (a-utl00.f:749)
  0.00     24.58     0.00   178799     0.00     0.00  randomset_ (egs5.f:5801)
  0.00     24.58     0.00   171950     0.00     0.00  interv_ (atima01.f:5889)
  0.00     24.58     0.00   171056     0.00     0.00  __talmod_MOD_get_tr_head_pointer (talmod.f:22)
  0.00     24.58     0.00   166945     0.00     0.00  rpstop_ (atima01.f:6856)
  0.00     24.58     0.00   161178     0.00     0.00  __ngsdatamod_MOD_shelle (ngsdatamod.f:10406)
  0.00     24.58     0.00   132070     0.00     0.00  brmsrm_ (egs5.f:8898)
  0.00     24.58     0.00   132070     0.00     0.00  brmstm_ (egs5.f:8928)
  0.00     24.58     0.00   132070     0.00     0.00  spionb_ (egs5.f:13704)
  0.00     24.58     0.00   128313     0.00     0.00  elcrosnn_ (qmdcoll.f:493)
  0.00     24.58     0.00   123978     0.00     0.00  spione_ (egs5.f:13781)
  0.00     24.58     0.00   123978     0.00     0.00  sptote_ (egs5.f:13801)
  0.00     24.58     0.00   122762     0.00     0.00  zonep_ (a-main1.f:3)
  0.00     24.58     0.00   120915     0.00     0.00  ggmsor_ (ggs02.f:3)
  0.00     24.58     0.00   114134     0.00     0.00  __levdenmod_MOD_a (levdenmod.f:610)
  0.00     24.58     0.00   110382     0.00     0.00  rainge_ (range.f:243)
  0.00     24.58     0.00    92866     0.00     0.00  ibryf_ (utl02.f:90)
  0.00     24.58     0.00    88376     0.00     0.00  subbak_ (atima01.f:7617)
  0.00     24.58     0.00    88376     0.00     0.00  subfor_ (atima01.f:7660)
  0.00     24.58     0.00    85116     0.00     0.00  trnsxx_ (ggs03.f:675)
  0.00     24.58     0.00    81841     0.00     0.00  setsuf_ (ggs03.f:212)
  0.00     24.58     0.00    81600     0.00     0.00  fmupp_ (muonint.f:3460)
  0.00     24.58     0.00    78208     0.00     0.00  ggmpgp_ (ggs02.f:265)
  0.00     24.58     0.00    78208     0.00     0.00  gomppg_ (geocntl.f:93)
  0.00     24.58     0.00    78208     0.00     0.00  gomprpt_ (ggs03.f:925)
  0.00     24.58     0.00    78208     0.00     0.00  tetra0iii_ (ggs04.f:485)
  0.00     24.58     0.00    68712     0.00     0.00  __ngsdatamod_MOD_bindeg (ngsdatamod.f:10253)
  0.00     24.58     0.00    68064     0.00     0.00  alini_ (egs5.f:8333)
  0.00     24.58     0.00    66629     0.00     0.00  dedxas_ (range.f:3)
  0.00     24.58     0.00    66629     0.00     0.00  usrdfn1_ (usrdfn1.f:3)
  0.00     24.58     0.00    64854     0.00     0.00  vloc_ (inclp.f:12427)
  0.00     24.58     0.00    64536     0.00     0.00  cfuns3_ (egs5.f:8970)
  0.00     24.58     0.00    59772     0.00     0.00  __levdenmod_MOD_rho_levden (levdenmod.f:633)
  0.00     24.58     0.00    59112     0.00     0.00  setitrmax_ (itrminmax.f:18)
  0.00     24.58     0.00    59112     0.00     0.00  setitrmin_ (itrminmax.f:2)
  0.00     24.58     0.00    57624     0.00     0.00  fnkick_ (jamhij.f:951)
  0.00     24.58     0.00    57156     0.00     0.00  egs5integ_ (egs5.f:7917)
  0.00     24.58     0.00    57067     0.00     0.00  canfact2_ (gamlib.f:1783)
  0.00     24.58     0.00    55008     0.00     0.00  gval_ (talls05.f:17922)
  0.00     24.58     0.00    53319     0.00     0.00  phottz_ (egs5.f:12802)
  0.00     24.58     0.00    53264     0.00     0.00  fcell_ (ggs01.f:793)
  0.00     24.58     0.00    52380     0.00     0.00  angl_ (ggs01.f:1373)
  0.00     24.58     0.00    52346     0.00     0.00  ref_ (inclp.f:10759)
  0.00     24.58     0.00    52093     0.00     0.00  idcyc_ (getflt.f:1611)
  0.00     24.58     0.00    51785     0.00     0.00  chue_ (a-utl00.f:1200)
  0.00     24.58     0.00    50911     0.00     0.00  cohetz_ (egs5.f:9026)
  0.00     24.58     0.00    49755     0.00     0.00  potent_ (inclp.f:11536)
  0.00     24.58     0.00    46549     0.00     0.00  fnscale_ (inclp.f:9857)
  0.00     24.58     0.00    46549     0.00     0.00  sel_ (inclp.f:9929)
  0.00     24.58     0.00    46459     0.00     0.00  aimp_ (celimp.f:3148)
  0.00     24.58     0.00    46308     0.00     0.00  stot_ (inclp.f:9996)
  0.00     24.58     0.00    44496     0.00     0.00  vls_ (talls00.f:3750)
  0.00     24.58     0.00    44265     0.00     0.00  paire_ (gem.f:2266)
  0.00     24.58     0.00    43442     0.00     0.00  ggmdis_ (ggs02.f:804)
  0.00     24.58     0.00    43442     0.00     0.00  gomdis_ (geocntl.f:138)
  0.00     24.58     0.00    42764     0.00     0.00  talls01_ (talls00.f:3)
  0.00     24.58     0.00    42707     0.00     0.00  gomsor_ (geocntl.f:3)
  0.00     24.58     0.00    42660     0.00     0.00  readitrminmax7_ (itrminmax.f:169)
  0.00     24.58     0.00    42549     0.00     0.00  egs5init2_ (egs5init2.f:4)
  0.00     24.58     0.00    42549     0.00     0.00  partrs_ (partrs.f:3)
  0.00     24.58     0.00    42543     0.00     0.00  dcyfl_ (getflt.f:1551)
  0.00     24.58     0.00    42543     0.00     0.00  getflt_ (getflt.f:3)
  0.00     24.58     0.00    42543     0.00     0.00  timtrs_ (partrs.f:4434)
  0.00     24.58     0.00    42397     0.00     0.00  celimp_ (celimp.f:1162)
  0.00     24.58     0.00    42397     0.00     0.00  fclsta_ (celimp.f:1793)
  0.00     24.58     0.00    42397     0.00     0.00  splitng_ (celimp.f:3)
  0.00     24.58     0.00    42397     0.00     0.00  update_ (update.f:3)
  0.00     24.58     0.00    42397     0.00     0.00  wtcutof_ (celimp.f:1431)
  0.00     24.58     0.00    40382     0.00     0.00  gomupr_ (geocntl.f:231)
  0.00     24.58     0.00    39530     0.00     0.00  cprfil_ (egs5.f:9151)
  0.00     24.58     0.00    37527     0.00     0.00  pseudpr_ (getflt.f:1649)
  0.00     24.58     0.00    37366     0.00     0.00  rcldol_ (ovly12.f:2012)
  0.00     24.58     0.00    36898     0.00     0.00  egstr_ (partrs.f:4606)
  0.00     24.58     0.00    36861     0.00     0.00  gomupp_ (geocntl.f:348)
  0.00     24.58     0.00    36803     0.00     0.00  pairdz_ (egs5.f:10773)
  0.00     24.58     0.00    36803     0.00     0.00  pairrz_ (egs5.f:10879)
  0.00     24.58     0.00    35716     0.00     0.00  egs2phits_ (egs2phits.f:4)
  0.00     24.58     0.00    35598     0.00     0.00  egs5efpl_ (egs5efpl.f:3)
  0.00     24.58     0.00    35525     0.00     0.00  egs5ede_ (egs5ede.f:2)
  0.00     24.58     0.00    35072     0.00     0.00  egs5ecoll_ (egs5ecoll.f:7)
  0.00     24.58     0.00    34958     0.00     0.00  __ngsdatamod_MOD_energm (ngsdatamod.f:10325)
  0.00     24.58     0.00    32592     0.00     0.00  bs_radius_ (kurotama0.f:188)
  0.00     24.58     0.00    32592     0.00     0.00  radius_ (getflt.f:4727)
  0.00     24.58     0.00    32592     0.00     0.00  sigpn_fit_ (kurotama0.f:362)
  0.00     24.58     0.00    32592     0.00     0.00  sigpp_fit_ (kurotama0.f:321)
  0.00     24.58     0.00    31600     0.00     0.00  bessel_ (getflt.f:3848)
  0.00     24.58     0.00    28349     0.00     0.00  ecol_ (range.f:605)
  0.00     24.58     0.00    27806     0.00     0.00  photte_ (egs5.f:12785)
  0.00     24.58     0.00    27802     0.00     0.00  comptm_ (egs5.f:9120)
  0.00     24.58     0.00    27802     0.00     0.00  pairtu_ (egs5.f:10943)
  0.00     24.58     0.00    27552     0.00     0.00  dnen2_ (a-utl00.f:631)
  0.00     24.58     0.00    27283     0.00     0.00  new1_ (inclp.f:10375)
  0.00     24.58     0.00    27073     0.00     0.00  deqn0_ (a-utl00.f:693)
  0.00     24.58     0.00    26434     0.00     0.00  cohetm_ (egs5.f:9003)
  0.00     24.58     0.00    25978     0.00     0.00  gfuns_ (egs5.f:10073)
  0.00     24.58     0.00    24031     0.00     0.00  mscat_ (egs5.f:3929)
  0.00     24.58     0.00    23717     0.00     0.00  eijloc_ (inclp.f:12525)
  0.00     24.58     0.00    23408     0.00     0.00  deutvr_ (inclp.f:1274)
  0.00     24.58     0.00    22784     0.00     0.00  __levdenmod_MOD_getag (levdenmod.f:741)
  0.00     24.58     0.00    19121     0.00     0.00  pairrm_ (egs5.f:10849)
  0.00     24.58     0.00    19121     0.00     0.00  pairtm_ (egs5.f:10911)
  0.00     24.58     0.00    18106     0.00     0.00  csdar_ (egs5.f:6174)
  0.00     24.58     0.00    18092     0.00     0.00  spjpn_ (a-wtext.f:241)
  0.00     24.58     0.00    16310     0.00     0.00  derivwsax_ (inclp.f:964)
  0.00     24.58     0.00    16296     0.00     0.00  fn_a0_ (kurotama0.f:269)
  0.00     24.58     0.00    16188     0.00     0.00  loren_ (inclp.f:10554)
  0.00     24.58     0.00    16167     0.00     0.00  vcoul_ (gem.f:2362)
  0.00     24.58     0.00    16117     0.00     0.00  numec_ (a-wtext.f:3044)
  0.00     24.58     0.00    15800     0.00     0.00  dsdarc_ (getflt.f:3493)
  0.00     24.58     0.00    15800     0.00     0.00  syscrc_ (getflt.f:3699)
  0.00     24.58     0.00    15126     0.00     0.00  egs5edxde_ (egs5edxde.f:4)
  0.00     24.58     0.00    14903     0.00     0.00  pairtz_ (egs5.f:10958)
  0.00     24.58     0.00    13384     0.00     0.00  bremdz_ (egs5.f:8723)
  0.00     24.58     0.00    13384     0.00     0.00  bremrz_ (egs5.f:8803)
